USER_ID,PRODUCT_ID,GENDER,AGE,OCCUPATION,CITY_CATEGORY,STAY_IN_CURRENT_CITY_YEARS,MARITAL_STATUS,PURCHASE
1001732,P00325242,M,18-25,4,C,1,1,12499
1002042,P00279442,M,0-17,10,C,4+,0,16402
1002478,P00200042,M,51-55,1,A,0,0,16616
1002496,P00331842,M,51-55,1,B,1,0,16377
1002496,P00285242,M,51-55,1,B,1,0,10329
1002498,P00259942,M,55+,18,C,1,1,12375
1001742,P00124642,M,26-35,15,C,4+,1,12422
1001748,P00199642,M,51-55,1,A,1,1,12180
1002072,P00246942,F,51-55,12,C,1,0,10516
1002504,P00031142,M,26-35,7,A,2,1,20867
1002088,P00277242,M,51-55,7,A,1,1,16204
1002092,P00200342,M,55+,1,B,4+,1,20937
1002098,P00036442,M,36-45,20,A,0,1,16884
1002540,P00255842,F,46-50,6,B,3,1,20727
1001778,P00074042,M,18-25,4,B,1,0,12244
1001780,P00288642,M,36-45,1,B,0,0,12134
1001790,P00284942,M,26-35,0,C,1,0,20653
1002116,P00325242,M,18-25,4,B,4+,1,12136
1002570,P00124642,F,55+,14,C,0,1,16614
1002986,P00115842,M,26-35,4,A,2,1,16906
1003002,P00255842,M,46-50,11,B,0,0,20221
1002130,P00115842,M,46-50,0,C,2,1,16651
1002142,P00279442,F,46-50,14,C,2,1,8402
1002592,P00124642,M,51-55,7,B,1,1,16369
1003018,P00288742,M,36-45,0,B,0,0,16900
1001836,P00331842,M,26-35,0,A,4+,0,20557
1001836,P00298542,M,26-35,0,A,4+,0,20330
1002168,P00255842,M,0-17,10,B,4+,0,12320
1000924,P00036442,M,51-55,17,C,1,1,16386
1000930,P00255842,M,26-35,5,C,1,1,12359
1000208,P00036442,M,36-45,17,C,1,1,20647
1000582,P00263442,M,18-25,4,C,4+,0,20416
1000970,P00355642,M,26-35,0,B,4+,1,16491
1000970,P00250342,M,26-35,0,B,4+,1,16500
1001266,P00348742,M,26-35,4,B,0,1,12413
1001274,P00171042,M,46-50,7,B,4+,1,20171
1001274,P00124642,M,46-50,7,B,4+,1,16887
1000230,P00300942,M,46-50,1,C,1,0,16726
1000588,P00288742,F,26-35,11,B,1,0,16162
1001284,P00115842,M,46-50,16,A,1,1,12721
1001284,P00370142,M,46-50,16,A,1,1,4537
1000616,P00115842,M,26-35,7,B,2,0,20503
1000996,P00327342,M,26-35,17,A,4+,1,16894
1000648,P00255842,F,26-35,12,B,1,1,16831
1000662,P00325242,M,18-25,4,B,2,0,16882
1001366,P00250342,M,0-17,10,C,0,0,12841
1000302,P00124642,M,18-25,4,B,4+,0,8150
1000678,P00327342,M,26-35,0,A,0,1,16817
1001044,P00298442,M,26-35,20,A,0,0,12621
1000314,P00327342,F,55+,9,C,1,0,20708
1000692,P00302642,F,26-35,0,A,0,1,8552
1000692,P00280342,F,26-35,0,A,0,1,12555
1000692,P00001842,F,26-35,0,A,0,1,16139
1000710,P00344542,M,26-35,20,A,4+,0,16522
1001068,P00301542,F,18-25,4,B,2,0,8089
1001334,P00246942,M,51-55,7,C,0,1,10262
1001340,P00002342,M,26-35,7,A,2,0,4819
1001352,P00064442,M,36-45,20,B,2,0,10484
1000338,P00255842,M,36-45,7,A,1,0,20309
1000350,P00115842,M,46-50,20,C,3,0,16397
1001088,P00174842,F,0-17,10,A,3,0,13208
1001392,P00285042,M,46-50,3,C,1,1,12792
1000354,P00300042,M,36-45,1,A,1,0,20358
1000386,P00255842,M,26-35,0,A,1,1,20261
1000738,P00325242,M,18-25,17,C,1,0,12261
1000746,P00301542,F,18-25,19,B,3,0,4167
1000746,P00012842,F,18-25,19,B,3,0,12427
1000746,P00231242,F,18-25,19,B,3,0,4602
1000746,P00132442,F,18-25,19,B,3,0,4727
1000770,P00174842,M,18-25,4,B,2,1,5433
1000770,P00250342,M,18-25,4,B,2,1,20264
1000416,P00298442,M,46-50,14,C,3,1,16652
1000774,P00355642,M,18-25,4,A,4+,0,12156
1000780,P00115842,M,26-35,17,B,3,0,12819
1001142,P00279442,M,18-25,1,B,1,0,16533
1001142,P00302642,M,18-25,1,B,1,0,16173
1000806,P00115842,M,36-45,0,C,3,1,12238
1000812,P00246842,M,26-35,6,C,2,0,12778
1001150,P00279442,F,26-35,20,A,1,0,8297
1001150,P00231242,F,26-35,20,A,1,0,12229
1001150,P00202342,F,26-35,20,A,1,0,12152
1000072,P00288642,F,46-50,0,B,1,1,16243
1000090,P00036442,M,55+,13,C,1,0,16899
1001174,P00325242,F,18-25,16,C,0,0,4651
1001180,P00255842,F,51-55,20,C,0,1,20863
1000104,P00250342,M,26-35,12,C,3,1,12678
1000496,P00255842,M,18-25,4,A,3,0,20915
1000518,P00124642,F,36-45,12,C,4+,0,16475
1000856,P00047742,F,46-50,6,B,1,0,12443
1000146,P00200342,F,36-45,20,B,3,1,16221
1000520,P00279442,F,36-45,20,A,2,0,12536
1000524,P00312842,M,18-25,0,A,0,0,16343
1000524,P00301542,M,18-25,0,A,0,0,4183
1000154,P00250342,M,51-55,20,A,4+,1,12264
1000894,P00255842,M,18-25,4,C,0,0,20554
1000904,P00359142,M,36-45,20,B,4+,0,12289
1000192,P00012842,M,18-25,1,B,2,0,4419
1005848,P00174842,M,51-55,20,A,0,1,8132
1005086,P00255842,M,26-35,1,C,0,1,12201
1005516,P00288642,F,51-55,16,C,3,1,16518
1005522,P00288642,M,26-35,14,B,0,0,12365
1005864,P00255842,F,51-55,1,C,1,0,20721
1004732,P00331842,M,26-35,14,B,2,1,16814
1004732,P00261542,M,26-35,14,B,2,1,16765
1005112,P00301542,M,36-45,13,B,1,0,8270
1005114,P00174842,F,0-17,10,C,2,0,2918
1005534,P00250342,M,46-50,16,C,3,1,8791
1005536,P00250342,M,26-35,16,B,2,1,16185
1005536,P00300042,M,26-35,16,B,2,1,8617
1005880,P00031142,M,26-35,1,A,1,1,16842
1004748,P00288742,M,46-50,16,B,3,0,20785
1004766,P00301542,M,36-45,16,A,3,0,20909
1005552,P00263442,M,51-55,7,C,1,1,4085
1005916,P00100542,M,51-55,20,B,1,1,12535
1005916,P00254942,M,51-55,20,B,1,1,8102
1005924,P00255842,M,36-45,0,B,0,1,20756
1005928,P00255842,M,46-50,1,C,1,1,12147
1004774,P00279442,M,46-50,14,C,4+,1,20791
1004790,P00301542,F,26-35,2,A,4+,1,12482
1005154,P00255842,M,26-35,16,C,1,1,20636
1005980,P00246942,M,55+,1,C,3,0,10628
1005988,P00255842,M,26-35,15,B,1,1,8311
1005990,P00031142,F,26-35,20,B,1,1,12763
1005996,P00255842,F,26-35,0,B,1,1,20828
1005996,P00332442,F,26-35,0,B,1,1,12540
1004796,P00115842,M,36-45,7,A,4+,1,16300
1004802,P00036442,M,55+,1,B,3,1,20638
1005184,P00255842,M,18-25,20,B,4+,1,20216
1005184,P00263542,M,18-25,20,B,4+,1,16650
1005208,P00031142,M,26-35,4,A,1,1,20276
1005950,P00285242,M,26-35,4,B,2,1,7775
1005220,P00298542,M,26-35,7,B,4+,0,16479
1005238,P00047742,F,51-55,16,C,1,0,12126
1005626,P00313942,M,55+,16,B,3,0,13036
1005634,P00263542,M,26-35,14,A,3,1,12616
1004868,P00263442,M,36-45,17,C,1,1,12724
1005252,P00255842,M,26-35,20,B,0,0,16431
1005256,P00090542,M,26-35,16,B,4+,1,16784
1005270,P00255842,M,26-35,12,C,3,1,20243
1005654,P00263542,M,26-35,4,A,3,1,16171
1006002,P00246942,M,51-55,0,C,1,1,10358
1006024,P00298442,M,26-35,12,A,0,1,12745
1004884,P00115842,M,36-45,14,B,1,0,16619
1004886,P00246942,F,36-45,17,C,0,1,10708
1005678,P00331842,M,36-45,17,A,0,1,16456
1004904,P00036442,M,51-55,15,B,1,1,20492
1004904,P00246842,M,51-55,15,B,1,1,13264
1005680,P00311342,M,51-55,20,A,4+,1,10248
1005686,P00331842,M,55+,16,A,1,1,12455
1005686,P00231242,M,55+,16,A,1,1,12697
1004510,P00263442,M,46-50,7,A,4+,1,4246
1004520,P00124642,M,26-35,4,C,1,1,16360
1004942,P00288642,M,46-50,12,B,3,1,16336
1004942,P00331842,M,46-50,12,B,3,1,12219
1004948,P00174842,M,46-50,2,A,1,1,13155
1005702,P00174842,M,18-25,0,B,4+,0,10490
1005710,P00255842,M,26-35,15,B,1,1,20931
1005726,P00174842,M,26-35,1,C,0,0,10377
1004548,P00298442,M,18-25,2,A,4+,0,12125
1004956,P00284242,M,36-45,15,B,1,1,16409
1005364,P00344542,F,26-35,3,A,3,0,20931
1005736,P00255842,M,26-35,1,A,3,1,20589
1005748,P00255842,M,26-35,0,C,3,0,20210
1004578,P00250342,M,26-35,0,A,4+,0,4803
1005370,P00263542,M,26-35,12,C,1,0,16648
1005372,P00279442,M,26-35,4,C,3,0,16766
1005374,P00279442,M,36-45,7,C,4+,0,20223
1005376,P00261542,M,26-35,17,B,1,1,16230
1004600,P00300042,M,26-35,0,C,2,1,20750
1005026,P00332442,M,26-35,17,B,1,1,8821
1005032,P00031142,M,18-25,17,A,3,0,20213
1005424,P00355642,F,36-45,2,C,2,0,16900
1005428,P00255842,F,26-35,6,B,4+,0,20539
1005434,P00284242,F,26-35,7,A,1,1,16505
1005806,P00288642,F,51-55,1,B,2,0,4208
1004648,P00255842,M,18-25,4,C,4+,0,20648
1004656,P00255842,M,26-35,17,B,4+,0,20847
1005046,P00036442,M,26-35,16,A,0,0,16756
1005046,P00047742,M,26-35,16,A,0,0,12752
1005046,P00002342,M,26-35,16,A,0,0,4228
1005054,P00202342,M,36-45,2,B,0,0,16649
1005054,P00288642,M,36-45,2,B,0,0,16636
1005448,P00124642,M,46-50,19,A,4+,0,20362
1005812,P00090542,F,26-35,7,A,1,1,20927
1004678,P00298442,M,36-45,2,A,1,0,20488
1005460,P00261542,M,18-25,4,A,4+,0,20712
1005468,P00199642,M,26-35,12,A,1,0,20221
1003714,P00046942,M,26-35,17,C,0,0,16603
1003720,P00250342,M,46-50,7,C,1,0,4063
1004022,P00203142,M,36-45,14,B,1,1,12757
1004034,P00298442,M,26-35,0,C,1,1,20448
1004036,P00301542,M,26-35,1,C,2,1,16355
1003086,P00312842,M,18-25,12,A,1,1,4328
1003436,P00288642,M,36-45,0,C,1,0,20179
1003724,P00255842,M,36-45,6,B,4+,0,20578
1003742,P00124642,M,26-35,0,B,0,1,16837
1003462,P00288642,F,26-35,4,B,3,0,16694
1003462,P00259942,F,26-35,4,B,3,0,12427
1003756,P00231242,M,18-25,12,B,4+,0,12643
1003762,P00339442,M,51-55,6,B,0,1,12101
1004054,P00002342,M,36-45,3,B,1,0,12235
1004060,P00302642,M,26-35,18,C,2,1,16898
1004060,P00344542,M,26-35,18,C,2,1,16657
1003144,P00355642,F,26-35,7,C,1,0,20884
1003168,P00255842,F,36-45,5,C,4+,1,20952
1003174,P00124642,F,18-25,14,C,3,1,16489
1003490,P00203142,M,26-35,0,C,4+,1,12447
1004080,P00255842,M,36-45,1,C,2,0,20237
1004084,P00231242,M,55+,13,C,0,0,16681
1003182,P00255842,M,26-35,12,A,2,1,16771
1003792,P00124642,M,26-35,6,A,1,0,12099
1004150,P00298442,M,26-35,0,B,3,0,12538
1004156,P00300042,M,55+,20,B,1,0,16876
1003208,P00246942,M,26-35,14,B,4+,0,13148
1003808,P00255842,M,26-35,7,A,2,1,20261
1003808,P00259942,M,26-35,7,A,2,1,16673
1003822,P00046942,M,46-50,20,C,1,0,12160
1003526,P00259942,M,36-45,2,B,1,1,12731
1003536,P00255842,M,18-25,4,C,0,0,16290
1003836,P00259942,F,51-55,8,B,1,0,16584
1004116,P00259942,M,36-45,7,A,2,0,16736
1004116,P00327342,M,36-45,7,A,2,0,16523
1003256,P00298442,M,26-35,15,C,1,1,20226
1003556,P00255842,M,26-35,17,C,1,1,20184
1003562,P00327342,F,26-35,6,B,4+,0,16402
1004186,P00309342,M,26-35,7,B,1,1,12102
1003280,P00259942,M,26-35,7,B,1,0,4167
1003290,P00301542,M,26-35,14,A,1,0,4343
1003296,P00312842,M,18-25,14,A,1,1,20965
1003574,P00046942,F,36-45,6,A,1,1,16498
1003576,P00313942,M,51-55,7,B,3,1,7678
1003848,P00255842,M,26-35,15,C,1,0,20414
1002912,P00250342,F,18-25,4,A,2,0,16709
1002918,P00115842,M,26-35,12,B,2,0,16846
1002918,P00086942,M,26-35,12,B,2,0,12420
1003302,P00255842,M,26-35,17,C,4+,0,16597
1003590,P00124642,F,18-25,15,A,1,0,12883
1003892,P00115842,M,26-35,20,A,0,0,16303
1003312,P00259942,F,18-25,4,A,3,0,8219
1003618,P00074042,M,55+,17,A,4+,1,12347
1003908,P00298542,M,26-35,0,B,2,0,16165
1003924,P00231242,M,51-55,12,C,1,1,8350
1002946,P00074042,M,36-45,16,A,0,1,8377
1002946,P00047742,M,36-45,16,A,0,1,12265
1002954,P00255842,M,18-25,2,C,2,0,20181
1002962,P00202342,M,36-45,3,A,2,0,8116
1002962,P00199842,M,36-45,3,A,2,0,8074
1003336,P00302642,M,36-45,17,B,2,1,8718
1003618,P00265042,M,55+,17,A,4+,1,12615
1003934,P00204142,M,26-35,0,B,2,0,12401
1003942,P00331842,M,18-25,4,B,4+,0,16627
1002992,P00325242,M,18-25,4,C,0,0,20705
1003380,P00277242,M,51-55,0,B,2,1,20332
1003632,P00288642,M,51-55,11,C,4+,1,20454
1003394,P00031142,M,36-45,7,B,4+,0,16664
1003970,P00255842,F,26-35,2,C,2,1,20310
1003970,P00231242,F,26-35,2,C,2,1,16406
1003972,P00279442,F,26-35,6,C,3,0,16710
1003974,P00255842,M,36-45,0,C,1,1,20933
1003412,P00355642,M,26-35,18,C,1,0,16393
1003686,P00255842,M,26-35,7,C,1,1,20962
1003992,P00284942,M,26-35,4,B,1,0,16664
1003036,P00255842,M,55+,13,C,1,0,20908
1003060,P00115842,F,36-45,1,C,3,1,16569
1003062,P00250342,M,18-25,4,C,2,0,20502
1003688,P00255842,M,18-25,6,B,1,0,20357
1004016,P00124642,M,51-55,0,B,1,0,12899
1004016,P00207442,M,51-55,0,B,1,0,8278
1001916,P00124642,M,46-50,7,B,0,0,20850
1001922,P00115842,F,26-35,7,B,4+,0,12615
1001928,P00255842,M,0-17,10,B,1,0,20456
1002258,P00174842,F,18-25,4,B,4+,0,10480
1002264,P00255842,F,46-50,7,C,1,0,16245
1002264,P00259942,F,46-50,7,C,1,0,20508
1002752,P00288642,M,26-35,15,A,2,0,12887
1002752,P00152542,M,26-35,15,A,2,0,12750
1002304,P00263442,M,46-50,12,B,2,1,16232
1001640,P00301542,M,36-45,17,C,1,0,4192
1001640,P00263442,M,36-45,17,C,1,0,4501
1001644,P00301542,M,18-25,12,A,2,0,4226
1001962,P00300042,F,18-25,1,B,0,1,8482
1001968,P00001842,M,26-35,11,B,2,0,8655
1002316,P00285242,M,36-45,0,B,0,0,12865
1002800,P00259942,F,18-25,4,C,1,0,20563
1002802,P00115842,M,36-45,20,B,2,0,16756
1001666,P00302642,M,26-35,14,B,3,0,12848
1001668,P00288642,M,36-45,2,C,2,1,8684
1001976,P00124642,M,36-45,5,C,0,1,20384
1001980,P00280342,M,36-45,7,A,1,0,16716
1002358,P00279442,F,55+,6,B,1,0,20174
1002376,P00074042,M,26-35,1,A,3,0,4328
1002382,P00246842,M,51-55,13,B,1,0,10655
1002864,P00263542,F,36-45,3,C,1,0,16937
1001676,P00074042,M,18-25,4,B,4+,0,12458
1001676,P00355542,M,18-25,4,B,4+,0,8194
1001680,P00254942,M,26-35,20,A,3,1,16845
1001988,P00199642,F,26-35,1,B,2,0,12161
1002010,P00064142,M,18-25,4,B,0,0,8787
1002392,P00255842,F,55+,3,B,1,1,20376
1002820,P00286142,F,36-45,0,A,2,0,16522
1002820,P00360542,F,36-45,0,A,2,0,12320
1002820,P00298442,F,36-45,0,A,2,0,12147
1002820,P00302642,F,36-45,0,A,2,0,8557
1002840,P00250342,M,26-35,0,A,1,1,12118
1001684,P00355642,M,18-25,3,B,2,0,16804
1002018,P00203042,M,36-45,16,B,1,0,20709
1002020,P00298542,M,26-35,7,B,0,1,12818
1002446,P00263542,M,18-25,7,B,0,0,16419
1002446,P00255842,M,18-25,7,B,0,0,20423
1002860,P00288742,M,36-45,17,A,2,0,12617
1002860,P00300942,M,36-45,17,A,2,0,16859
1002040,P00036442,F,26-35,7,C,3,0,4351
1002456,P00255842,M,26-35,5,A,1,0,20620
1002472,P00331842,M,26-35,18,A,1,1,12806
1002472,P00250342,M,26-35,18,A,1,1,16746
1002478,P00200342,M,51-55,1,A,0,0,16567
1002050,P00255842,F,36-45,3,C,2,0,20270
1002058,P00300042,F,55+,1,B,1,0,16154
1002484,P00301542,M,46-50,5,B,0,0,4156
1002484,P00355642,M,46-50,5,B,0,0,16192
1002498,P00200042,M,55+,18,C,1,1,12839
1002498,P00052742,M,55+,18,C,1,1,8619
1001410,P00370142,M,51-55,7,B,3,1,16774
1001420,P00001842,M,18-25,4,C,3,0,12716
1001748,P00370142,M,51-55,1,A,1,1,12283
1001748,P00246842,M,51-55,1,A,1,1,10258
1001748,P00277242,M,51-55,1,A,1,1,16172
1001748,P00300942,M,51-55,1,A,1,1,16903
1002064,P00202342,M,36-45,1,C,1,0,16241
1002072,P00199842,F,51-55,12,C,1,0,12526
1002514,P00124642,M,55+,14,A,1,1,20209
1002540,P00300042,F,46-50,6,B,3,1,16408
1001436,P00355642,F,51-55,6,B,1,1,12565
1002092,P00331842,M,55+,1,B,4+,1,12268
1002098,P00115842,M,36-45,20,A,0,1,16790
1002098,P00332442,M,36-45,20,A,0,1,8153
1002098,P00263442,M,36-45,20,A,0,1,4144
1002544,P00261542,M,46-50,1,B,1,0,12257
1002544,P00348742,M,46-50,1,B,1,0,16477
1002116,P0098842,M,18-25,4,B,4+,1,8241
1002116,P00355642,M,18-25,4,B,4+,1,4650
1001460,P00325242,F,18-25,4,C,3,1,16447
1001462,P00325242,M,36-45,16,B,2,1,12311
1001470,P00066842,M,18-25,4,A,1,1,8823
1002140,P00203142,M,46-50,14,C,2,1,16581
1001502,P00309342,M,18-25,4,C,3,0,12319
1001842,P00298442,M,18-25,4,B,1,0,16804
1002142,P00344542,F,46-50,14,C,2,1,8247
1002638,P00327342,M,26-35,14,B,2,0,16778
1002650,P00288642,M,46-50,7,C,1,0,12634
1001520,P00115842,M,26-35,17,B,1,0,16819
1001530,P00124642,M,26-35,4,A,1,1,12854
1002172,P00207442,M,18-25,20,B,2,0,8607
1002670,P00199642,M,36-45,6,B,1,0,16157
1002680,P00115842,M,26-35,12,C,1,1,12772
1001884,P00327342,M,46-50,20,B,1,1,16482
1002188,P00359142,F,18-25,19,B,4+,0,12732
1002190,P00255842,F,26-35,15,B,1,1,20915
1001584,P00312842,M,26-35,19,B,4+,0,12460
1001902,P00300042,M,26-35,19,C,1,0,12417
1001906,P00199642,F,26-35,5,C,1,1,20348
1001912,P00199642,M,26-35,4,A,1,1,16920
1001912,P00204142,M,26-35,4,A,1,1,12459
1002212,P00301542,M,18-25,4,A,2,1,4270
1000960,P00124642,M,0-17,10,C,4+,0,20866
1000218,P00265042,M,36-45,14,C,3,1,8835
1000620,P00325242,M,18-25,0,A,3,0,4611
1001010,P00250342,M,26-35,0,A,1,0,8260
1005916,P00036442,M,51-55,20,B,1,1,16842
1000652,P00301542,M,18-25,20,C,3,0,8644
1000654,P00124642,M,51-55,7,C,4+,1,12512
1000656,P00360542,F,46-50,16,C,3,1,16420
1005950,P00263542,M,26-35,4,B,2,1,20412
1000264,P00255842,M,36-45,0,B,1,1,16480
1000268,P00344542,F,18-25,12,C,1,0,8494
1000272,P00298442,M,18-25,0,A,1,0,8392
1000296,P00001842,M,51-55,5,C,4+,1,4089
1000692,P00124642,F,26-35,0,A,0,1,16905
1000710,P00031142,M,26-35,20,A,4+,0,16257
1001058,P00331842,M,26-35,1,B,2,0,16919
1006002,P00313942,M,51-55,0,C,1,1,8147
1000308,P00171042,M,26-35,2,A,3,1,16443
1000314,P00090542,F,55+,9,C,1,0,16724
1000318,P00300042,F,55+,13,A,1,1,12264
1000720,P00325242,M,18-25,0,B,0,0,12190
1001084,P00074042,M,0-17,19,C,0,0,8478
1000330,P00325242,M,55+,7,C,2,0,16264
1000746,P00325242,F,18-25,19,B,3,0,12901
1000352,P00231242,M,18-25,4,A,0,0,16825
1000368,P00255842,M,26-35,0,C,1,0,20529
1000752,P00259942,F,26-35,3,A,3,0,16817
1000752,P00231242,F,26-35,3,A,3,0,4701
1000752,P00355542,F,26-35,3,A,3,0,4699
1005686,P00124642,M,55+,16,A,1,1,12157
1005686,P00152542,M,55+,16,A,1,1,4733
1005704,P00263442,F,18-25,4,B,3,0,12524
1000370,P00250342,M,18-25,17,C,3,0,12186
1000370,P00263442,M,18-25,17,C,3,0,12795
1000374,P00288642,F,36-45,14,C,0,0,16228
1000380,P00263442,M,26-35,2,C,1,0,8426
1000402,P00355642,M,26-35,11,B,1,1,12727
1000780,P00288642,M,26-35,17,B,3,0,4181
1005716,P00298442,M,0-17,10,C,4+,0,20248
1005722,P00279742,M,26-35,20,A,2,1,20657
1005724,P00255842,M,26-35,15,B,2,1,16757
1005738,P00331842,M,26-35,12,A,1,1,8496
1000412,P00327342,M,36-45,15,A,1,1,20511
1000416,P00255842,M,46-50,14,C,3,1,20889
1000418,P00255842,F,26-35,3,B,0,1,20493
1000424,P00286142,M,26-35,17,A,3,0,16639
1000812,P00325242,M,26-35,6,C,2,0,16290
1000072,P00355642,F,46-50,0,B,1,1,16475
1000090,P00250342,M,55+,13,C,1,0,12511
1000444,P00285242,M,55+,0,A,3,0,7967
1000446,P00298542,F,51-55,0,C,2,0,20383
1000104,P00263442,M,26-35,12,C,3,1,16236
1000104,P00263542,M,26-35,12,C,3,1,12695
1000120,P00325242,M,26-35,11,C,0,0,12294
1000850,P00199842,M,36-45,0,A,3,1,12286
1000850,P00254942,M,36-45,0,A,3,1,12137
1000146,P00090542,F,36-45,20,B,3,1,16580
1000482,P00046942,M,26-35,14,A,2,1,12719
1000488,P00231242,M,26-35,12,B,2,1,4078
1000498,P00255842,M,36-45,17,A,1,0,16223
1000872,P00279442,M,51-55,1,B,3,1,12278
1000148,P00255842,M,51-55,17,B,3,1,20400
1000520,P00312842,F,36-45,20,A,2,0,8520
1000522,P00302642,M,26-35,12,C,1,0,12355
1000524,P00010142,M,18-25,0,A,0,0,12558
1000524,P00002342,M,18-25,0,A,0,0,8790
1000904,P00250342,M,36-45,20,B,4+,0,16155
1000166,P00200142,M,18-25,4,B,1,1,12666
1000170,P00199642,M,26-35,11,C,1,1,20551
1000922,P00355642,M,55+,16,B,2,1,8090
1000922,P00259942,M,55+,16,B,2,1,12179
1000930,P00259942,M,26-35,5,C,1,1,8521
1005848,P00086942,M,51-55,20,A,0,1,12635
1005854,P00255842,M,46-50,7,B,0,1,20451
1005858,P00261542,M,26-35,4,B,1,0,16720
1005858,P00061442,M,26-35,4,B,1,0,10552
1005522,P00124642,M,26-35,14,B,0,0,16472
1005522,P00001842,M,26-35,14,B,0,0,16818
1005536,P00263442,M,26-35,16,B,2,1,4666
1004382,P00344542,M,26-35,18,C,3,1,12672
1004748,P00246942,M,46-50,16,B,3,0,12988
1004750,P00124642,F,26-35,0,A,2,0,20701
1004404,P00263442,M,26-35,1,B,1,0,16189
1004406,P00263442,M,26-35,16,B,2,1,12810
1004408,P00200142,F,46-50,2,B,1,1,8712
1004414,P00298442,M,26-35,4,C,2,0,16320
1004416,P00279442,M,18-25,4,A,3,1,16325
1004780,P00327342,M,26-35,12,A,3,0,16509
1004790,P00288742,F,26-35,2,A,4+,1,16621
1005184,P00031142,M,18-25,20,B,4+,1,20796
1004436,P00300042,M,26-35,12,C,1,0,16710
1004798,P00255842,M,26-35,1,C,4+,0,20929
1004802,P00327342,M,55+,1,B,3,1,16921
1004804,P00348742,F,36-45,1,B,0,0,16557
1005236,P00344542,M,26-35,14,C,1,1,12409
1004448,P00327342,M,26-35,14,A,0,0,20561
1004448,P00199642,M,26-35,14,A,0,0,20909
1005256,P00300042,M,26-35,16,B,4+,1,8234
1005654,P00300042,M,26-35,4,A,3,1,8840
1005654,P00255842,M,26-35,4,A,3,1,16776
1005654,P00115842,M,26-35,4,A,3,1,20661
1004472,P00288742,F,46-50,16,B,0,1,16799
1004472,P00280342,F,46-50,16,B,0,1,12345
1004834,P00255842,F,46-50,9,C,1,1,16391
1004852,P00174842,M,36-45,0,C,3,1,13054
1005610,P00288642,F,26-35,1,C,3,0,16315
1005620,P00288742,M,36-45,14,C,2,1,20620
1004490,P00301542,M,36-45,5,B,1,0,12538
1004490,P00261542,M,36-45,5,B,1,0,16885
1004490,P00288642,M,36-45,5,B,1,0,16708
1004888,P00086942,F,55+,0,B,4+,0,20441
1005306,P00199642,F,26-35,17,B,4+,0,16763
1005306,P00344542,F,26-35,17,B,4+,0,16453
1005312,P00090542,M,26-35,1,A,1,0,12172
1005312,P00288642,M,26-35,1,A,1,0,12707
1005636,P00124642,M,26-35,7,A,0,1,16178
1005636,P00312842,M,26-35,7,A,0,1,4159
1005636,P00339442,M,26-35,7,A,0,1,16456
1004508,P00046942,M,26-35,20,A,2,0,16378
1004508,P00199642,M,26-35,20,A,2,0,12228
1004510,P00285242,M,46-50,7,A,4+,1,5354
1004510,P00254942,M,46-50,7,A,4+,1,8390
1005324,P00279442,M,26-35,7,C,0,1,12600
1005672,P00255842,F,26-35,4,C,4+,1,20661
1005682,P00047742,M,18-25,0,B,2,0,20971
1004510,P00086942,M,46-50,7,A,4+,1,12576
1004520,P00255842,M,26-35,4,C,1,1,20901
1004940,P00200342,F,51-55,11,B,1,0,20185
1004224,P00331842,F,46-50,1,C,1,1,20957
1004226,P00288642,F,36-45,6,C,1,0,12609
1004538,P00288642,M,26-35,12,C,1,1,8126
1004950,P00301542,M,26-35,16,A,1,1,8362
1004562,P00255842,M,36-45,10,A,1,1,12411
1004568,P00255842,F,26-35,4,B,2,1,20295
1004578,P00288742,M,26-35,0,A,4+,0,20654
1004578,P00031142,M,26-35,0,A,4+,0,20730
1004980,P00302642,M,26-35,1,B,0,0,12210
1005398,P00279742,M,55+,17,C,4+,1,12285
1004260,P00355642,M,26-35,16,C,3,1,16506
1005000,P00207442,M,26-35,4,B,4+,0,16386
1005010,P00124642,M,46-50,15,B,2,1,20661
1005404,P00263542,M,26-35,0,C,4+,1,4423
1005424,P00312842,F,36-45,2,C,2,0,12182
1004292,P00300042,M,26-35,0,C,3,1,12772
1004626,P00250342,M,26-35,14,B,4+,0,20372
1005026,P00285242,M,26-35,17,B,1,1,10446
1005448,P00259942,M,46-50,19,A,4+,0,4482
1004306,P00339442,M,46-50,7,C,1,1,16399
1004306,P00288642,M,46-50,7,C,1,1,20290
1004312,P00298442,M,26-35,18,A,0,1,12895
1004312,P00046942,M,26-35,18,A,0,1,20420
1005042,P00036442,F,18-25,2,A,4+,1,12107
1005046,P00046942,M,26-35,16,A,0,0,4295
1005046,P00259942,M,26-35,16,A,0,0,8853
1005468,P00255842,M,26-35,12,A,1,0,16382
1005468,P00261542,M,26-35,12,A,1,0,12100
1005468,P00052742,M,26-35,12,A,1,0,4221
1004328,P00124642,M,51-55,3,C,1,1,16554
1004330,P00288642,F,46-50,6,B,2,1,16849
1004674,P00285242,F,36-45,7,C,1,1,13120
1004680,P00284242,M,36-45,0,B,3,1,12650
1005074,P00031142,M,0-17,0,B,2,0,20227
1005484,P00174842,M,46-50,17,C,4+,1,13213
1004352,P00231242,M,18-25,4,B,0,0,12390
1004354,P00261542,M,36-45,14,B,2,0,20781
1005098,P00300942,M,51-55,7,C,4+,1,16590
1005100,P00124642,M,51-55,6,B,1,1,16936
1005100,P00277242,M,51-55,6,B,1,1,20178
1005508,P00255842,M,26-35,20,C,1,0,12822
